article no.;barcode;artist;title;track;ISRC;shop;type;country;qty;dealer (average);net (average);total amount
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;iTunes/Apple;Stream;Germany;1;0,001;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Be Good;BEHC61800002;Deezer;Stream;Germany;1;0,003;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Deezer;Stream;Germany;1;0,003;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;Deezer;Stream;Austria;4;0,013;0,01;0,04
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Full Album;3,76023E+12;Spotify;Stream;Slovakia;1;0;0;0
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Burrulero Latino;BEHC61800028;Amazon Unlimited;Stream;Germany;2;0,005;0,004;0,008
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;So Long Cedric;BEHC61800027;Spotify;Stream;Hungary;3;0,002;0,002;0,005
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Norway;2;0,001;0,001;0,002
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Burrulero Jamaicano;BEHC61800026;Spotify;Stream;Norway;6;0,004;0,004;0,021
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;So Long Cedric;BEHC61800027;Amazon Unlimited;Stream;Germany;1;0,005;0,004;0,004
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Italy;2;0;0;0
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Burrulero Jamaicano;BEHC61800026;Spotify;Stream;Hungary;3;0,002;0,002;0,005
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Kingston Town;BEHC61800025;Spotify;Stream;Hungary;3;0,002;0,002;0,005
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Ireland;2;0;0;0
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Kingston Town;BEHC61800025;Spotify;Stream;Germany;2;0,003;0,002;0,004
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Germany;2;0;0;0
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Kingston Town;BEHC61800025;Amazon Unlimited;Stream;Germany;1;0,008;0,007;0,007
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Czech Republic;1;0;0;0
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Switzerland;2;0;0;0
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;Burrulero Latino;BEHC61800028;Spotify;Stream;Hungary;2;0,002;0,002;0,003
LP 20676;3,76023E+12;David Hillyard & The Rocksteady Seven;Burrulero;So Long Cedric;BEHC61800027;Spotify;Stream;Sweden;1;0,001;0;0
LP 20676;3,76023E+12;David Hillyard|The Rocksteady Seven;Burrulero;Full Album;3,76023E+12;Spotify;Stream;Sweden;2;0;0;0
;;;;;;;;;;;;
total sales;total amount;v.a.t.;total value;;;;;;;;;
1461;3,74;0;3,74 EURO;;;;;;;;;
